shipment_id,risk_category,recommended_action
SHP008730,Medium,Monitor shipment closely
SHP008731,Medium,Monitor shipment closely
SHP008732,Medium,Monitor shipment closely
SHP008733,Medium,Monitor shipment closely
SHP008734,Medium,Monitor shipment closely
SHP008735,Medium,Monitor shipment closely
SHP008736,Medium,Monitor shipment closely
SHP008737,Medium,Monitor shipment closely
SHP008738,Medium,Monitor shipment closely
SHP008739,Medium,Monitor shipment closely
SHP008741,Medium,Monitor shipment closely
SHP008742,Medium,Monitor shipment closely
SHP008743,Medium,Monitor shipment closely
SHP008744,Medium,Monitor shipment closely
SHP008745,Medium,Monitor shipment closely
SHP008746,Medium,Monitor shipment closely
SHP008747,Medium,Monitor shipment closely
SHP008748,Medium,Monitor shipment closely
SHP008749,Medium,Monitor shipment closely
SHP008750,Medium,Monitor shipment closely
SHP008751,Medium,Monitor shipment closely
SHP008752,Medium,Monitor shipment closely
SHP008753,Medium,Monitor shipment closely
SHP008754,Medium,Monitor shipment closely
SHP008755,Medium,Monitor shipment closely
SHP008756,Medium,Monitor shipment closely
SHP008757,Medium,Monitor shipment closely
SHP008759,Medium,Monitor shipment closely
SHP008760,Medium,Monitor shipment closely
SHP008761,Medium,Monitor shipment closely
SHP008762,Medium,Monitor shipment closely
SHP008763,Medium,Monitor shipment closely
SHP008764,Medium,Monitor shipment closely
SHP008766,Medium,Monitor shipment closely
SHP008767,Medium,Monitor shipment closely
SHP008768,Medium,Monitor shipment closely
SHP008769,Medium,Monitor shipment closely
SHP008770,Medium,Monitor shipment closely
SHP008771,Medium,Monitor shipment closely
SHP008772,Medium,Monitor shipment closely
SHP008773,Medium,Monitor shipment closely
SHP008774,Medium,Monitor shipment closely
SHP008775,Medium,Monitor shipment closely
SHP008776,Medium,Monitor shipment closely
SHP008777,Medium,Monitor shipment closely
SHP008778,Medium,Monitor shipment closely
SHP008779,Medium,Monitor shipment closely
SHP008780,Medium,Monitor shipment closely
SHP008781,Medium,Monitor shipment closely
SHP008782,Medium,Monitor shipment closely
SHP008783,Medium,Monitor shipment closely
SHP008784,Medium,Monitor shipment closely
SHP008785,Medium,Monitor shipment closely
SHP008786,Medium,Monitor shipment closely
SHP008787,Medium,Monitor shipment closely
SHP008788,Medium,Monitor shipment closely
SHP008789,Medium,Monitor shipment closely
SHP008790,Medium,Monitor shipment closely
SHP008791,Medium,Monitor shipment closely
SHP008792,Medium,Monitor shipment closely
SHP008793,Medium,Monitor shipment closely
SHP008794,Medium,Monitor shipment closely
SHP008795,Medium,Monitor shipment closely
SHP008796,Medium,Monitor shipment closely
SHP008797,Medium,Monitor shipment closely
SHP008798,Medium,Monitor shipment closely
SHP008799,Medium,Monitor shipment closely
SHP008800,Medium,Monitor shipment closely
SHP008801,Medium,Monitor shipment closely
SHP008802,Medium,Monitor shipment closely
SHP008803,Medium,Monitor shipment closely
SHP008804,Medium,Monitor shipment closely
SHP008805,Medium,Monitor shipment closely
SHP008806,Medium,Monitor shipment closely
SHP008807,Medium,Monitor shipment closely
SHP008808,Medium,Monitor shipment closely
SHP008809,Medium,Monitor shipment closely
SHP008810,Medium,Monitor shipment closely
SHP008811,Medium,Monitor shipment closely
SHP008812,Medium,Monitor shipment closely
SHP008813,Medium,Monitor shipment closely
SHP008814,Medium,Monitor shipment closely
SHP008815,Medium,Monitor shipment closely
SHP008816,Medium,Monitor shipment closely
SHP008817,Medium,Monitor shipment closely
SHP008818,Medium,Monitor shipment closely
SHP008819,Medium,Monitor shipment closely
SHP008820,Medium,Monitor shipment closely
SHP008821,Medium,Monitor shipment closely
SHP008822,Medium,Monitor shipment closely
SHP008823,Medium,Monitor shipment closely
SHP008824,Medium,Monitor shipment closely
SHP008825,Medium,Monitor shipment closely
SHP008826,Medium,Monitor shipment closely
SHP008827,Medium,Monitor shipment closely
SHP008828,Medium,Monitor shipment closely
SHP008829,Medium,Monitor shipment closely
SHP008830,Medium,Monitor shipment closely
SHP008831,Medium,Monitor shipment closely
SHP008832,Medium,Monitor shipment closely
SHP008833,Medium,Monitor shipment closely
SHP008834,Medium,Monitor shipment closely
SHP008835,Medium,Monitor shipment closely
SHP008836,Medium,Monitor shipment closely
SHP008837,Medium,Monitor shipment closely
SHP008838,Medium,Monitor shipment closely
SHP008839,Medium,Monitor shipment closely
SHP008840,Medium,Monitor shipment closely
SHP008841,Medium,Monitor shipment closely
SHP008842,Medium,Monitor shipment closely
SHP008843,Medium,Monitor shipment closely
SHP008844,Medium,Monitor shipment closely
SHP008845,Medium,Monitor shipment closely
SHP008846,Medium,Monitor shipment closely
SHP008847,Medium,Monitor shipment closely
SHP008848,Medium,Monitor shipment closely
SHP008849,Medium,Monitor shipment closely
SHP008850,Medium,Monitor shipment closely
SHP008851,Medium,Monitor shipment closely
SHP008852,Medium,Monitor shipment closely
SHP008853,Medium,Monitor shipment closely
SHP008854,Medium,Monitor shipment closely
SHP008856,Medium,Monitor shipment closely
SHP008857,Medium,Monitor shipment closely
SHP008858,Medium,Monitor shipment closely
SHP008859,Medium,Monitor shipment closely
SHP008860,Medium,Monitor shipment closely
SHP008861,Medium,Monitor shipment closely
SHP008862,Medium,Monitor shipment closely
SHP008863,Medium,Monitor shipment closely
SHP008864,Medium,Monitor shipment closely
SHP008865,Medium,Monitor shipment closely
SHP008866,Medium,Monitor shipment closely
SHP008867,Medium,Monitor shipment closely
SHP008868,Medium,Monitor shipment closely
SHP008869,Medium,Monitor shipment closely
SHP008870,Medium,Monitor shipment closely
SHP008871,Medium,Monitor shipment closely
SHP008873,Medium,Monitor shipment closely
SHP008874,Medium,Monitor shipment closely
SHP008876,Medium,Monitor shipment closely
SHP008877,Medium,Monitor shipment closely
SHP008878,Medium,Monitor shipment closely
SHP008879,Medium,Monitor shipment closely
SHP008880,Medium,Monitor shipment closely
SHP008881,Medium,Monitor shipment closely
SHP008882,Medium,Monitor shipment closely
SHP008883,Medium,Monitor shipment closely
SHP008884,Medium,Monitor shipment closely
SHP008885,Medium,Monitor shipment closely
SHP008886,Medium,Monitor shipment closely
SHP008887,Medium,Monitor shipment closely
SHP008888,Medium,Monitor shipment closely
SHP008889,Medium,Monitor shipment closely
SHP008890,Medium,Monitor shipment closely
SHP008891,Medium,Monitor shipment closely
SHP008892,Medium,Monitor shipment closely
SHP008893,Medium,Monitor shipment closely
SHP008895,Medium,Monitor shipment closely
SHP008896,Medium,Monitor shipment closely
SHP008897,Medium,Monitor shipment closely
SHP008898,Medium,Monitor shipment closely
SHP008899,Medium,Monitor shipment closely
SHP008900,Medium,Monitor shipment closely
SHP008901,Medium,Monitor shipment closely
SHP008902,Medium,Monitor shipment closely
SHP008903,Medium,Monitor shipment closely
SHP008904,Medium,Monitor shipment closely
SHP008906,Medium,Monitor shipment closely
SHP008907,Medium,Monitor shipment closely
SHP008908,Medium,Monitor shipment closely
SHP008909,Medium,Monitor shipment closely
SHP008910,Medium,Monitor shipment closely
SHP008911,Medium,Monitor shipment closely
SHP008912,Medium,Monitor shipment closely
SHP008913,Medium,Monitor shipment closely
SHP008914,Medium,Monitor shipment closely
SHP008915,Medium,Monitor shipment closely
SHP008916,Medium,Monitor shipment closely
SHP008917,Medium,Monitor shipment closely
SHP008918,Medium,Monitor shipment closely
SHP008919,Medium,Monitor shipment closely
SHP008920,Medium,Monitor shipment closely
SHP008921,Medium,Monitor shipment closely
SHP008922,Medium,Monitor shipment closely
SHP008923,Medium,Monitor shipment closely
SHP008924,Medium,Monitor shipment closely
SHP008925,Medium,Monitor shipment closely
SHP008926,Medium,Monitor shipment closely
SHP008927,Medium,Monitor shipment closely
SHP008928,Medium,Monitor shipment closely
SHP008929,Medium,Monitor shipment closely
SHP008930,Medium,Monitor shipment closely
SHP008931,Medium,Monitor shipment closely
SHP008932,Medium,Monitor shipment closely
SHP008933,Medium,Monitor shipment closely
SHP008935,Medium,Monitor shipment closely
SHP008937,Medium,Monitor shipment closely
SHP008938,Medium,Monitor shipment closely
SHP008939,Medium,Monitor shipment closely
SHP008940,Medium,Monitor shipment closely
SHP008941,Medium,Monitor shipment closely
SHP008942,Medium,Monitor shipment closely
SHP008944,Medium,Monitor shipment closely
SHP008945,Medium,Monitor shipment closely
SHP008946,Medium,Monitor shipment closely
SHP008947,Medium,Monitor shipment closely
SHP008948,Medium,Monitor shipment closely
SHP008949,Medium,Monitor shipment closely
SHP008950,Medium,Monitor shipment closely
SHP008951,Medium,Monitor shipment closely
SHP008952,Medium,Monitor shipment closely
SHP008953,Medium,Monitor shipment closely
SHP008954,Medium,Monitor shipment closely
SHP008955,Medium,Monitor shipment closely
SHP008956,Medium,Monitor shipment closely
SHP008957,Medium,Monitor shipment closely
SHP008958,Medium,Monitor shipment closely
SHP008959,Medium,Monitor shipment closely
SHP008960,Medium,Monitor shipment closely
SHP008961,Medium,Monitor shipment closely
SHP008962,Medium,Monitor shipment closely
SHP008963,Medium,Monitor shipment closely
SHP008964,Medium,Monitor shipment closely
SHP008965,Medium,Monitor shipment closely
SHP008966,Medium,Monitor shipment closely
SHP008967,Medium,Monitor shipment closely
SHP008968,Medium,Monitor shipment closely
SHP008970,Medium,Monitor shipment closely
SHP008971,Medium,Monitor shipment closely
SHP008972,Medium,Monitor shipment closely
SHP008973,Medium,Monitor shipment closely
SHP008974,Medium,Monitor shipment closely
SHP008975,Medium,Monitor shipment closely
SHP008976,Medium,Monitor shipment closely
SHP008977,Medium,Monitor shipment closely
SHP008978,Medium,Monitor shipment closely
SHP008979,Medium,Monitor shipment closely
SHP008980,Medium,Monitor shipment closely
SHP008982,Medium,Monitor shipment closely
SHP008983,Medium,Monitor shipment closely
SHP008984,Medium,Monitor shipment closely
SHP008985,Medium,Monitor shipment closely
SHP008986,Medium,Monitor shipment closely
SHP008987,Medium,Monitor shipment closely
SHP008988,Medium,Monitor shipment closely
SHP008989,Medium,Monitor shipment closely
SHP008990,Medium,Monitor shipment closely
SHP008991,Medium,Monitor shipment closely
SHP008992,Medium,Monitor shipment closely
SHP008993,Medium,Monitor shipment closely
SHP008994,Medium,Monitor shipment closely
SHP008995,Medium,Monitor shipment closely
SHP008996,Medium,Monitor shipment closely
SHP008997,Medium,Monitor shipment closely
SHP008998,Medium,Monitor shipment closely
SHP008999,Medium,Monitor shipment closely
SHP009000,Medium,Monitor shipment closely
SHP009001,Medium,Monitor shipment closely
SHP009002,Medium,Monitor shipment closely
SHP009003,Medium,Monitor shipment closely
SHP009005,Medium,Monitor shipment closely
SHP009006,Medium,Monitor shipment closely
SHP009007,Medium,Monitor shipment closely
SHP009008,Medium,Monitor shipment closely
SHP009009,Medium,Monitor shipment closely
SHP009010,Medium,Monitor shipment closely
SHP009011,Medium,Monitor shipment closely
SHP009012,Medium,Monitor shipment closely
SHP009013,Medium,Monitor shipment closely
SHP009014,Medium,Monitor shipment closely
SHP009015,Medium,Monitor shipment closely
SHP009017,Medium,Monitor shipment closely
SHP009018,Medium,Monitor shipment closely
SHP009019,Medium,Monitor shipment closely
SHP009020,Medium,Monitor shipment closely
SHP009021,Medium,Monitor shipment closely
SHP009022,Medium,Monitor shipment closely
SHP009023,Medium,Monitor shipment closely
SHP009025,Medium,Monitor shipment closely
SHP009026,Medium,Monitor shipment closely
SHP009027,Medium,Monitor shipment closely
SHP009028,Medium,Monitor shipment closely
SHP009029,Medium,Monitor shipment closely
SHP009030,Medium,Monitor shipment closely
SHP009031,Medium,Monitor shipment closely
SHP009032,Medium,Monitor shipment closely
SHP009033,Medium,Monitor shipment closely
SHP009034,Medium,Monitor shipment closely
SHP009035,Medium,Monitor shipment closely
SHP009036,Medium,Monitor shipment closely
SHP009037,Medium,Monitor shipment closely
SHP009038,Medium,Monitor shipment closely
SHP009039,Medium,Monitor shipment closely
SHP009040,Medium,Monitor shipment closely
SHP009041,Medium,Monitor shipment closely
SHP009042,Medium,Monitor shipment closely
SHP009043,Medium,Monitor shipment closely
SHP009045,Medium,Monitor shipment closely
SHP009046,Medium,Monitor shipment closely
SHP009047,Medium,Monitor shipment closely
SHP009048,Medium,Monitor shipment closely
SHP009049,Medium,Monitor shipment closely
SHP009050,Medium,Monitor shipment closely
SHP009051,Medium,Monitor shipment closely
SHP009052,Medium,Monitor shipment closely
SHP009053,Medium,Monitor shipment closely
SHP009054,Medium,Monitor shipment closely
SHP009055,Medium,Monitor shipment closely
SHP009056,Medium,Monitor shipment closely
SHP009057,Medium,Monitor shipment closely
SHP009058,Medium,Monitor shipment closely
SHP009059,Medium,Monitor shipment closely
SHP009060,Medium,Monitor shipment closely
SHP009061,Medium,Monitor shipment closely
SHP009063,Medium,Monitor shipment closely
SHP009064,Medium,Monitor shipment closely
SHP009065,Medium,Monitor shipment closely
SHP009066,Medium,Monitor shipment closely
SHP009067,Medium,Monitor shipment closely
SHP009068,Medium,Monitor shipment closely
SHP009069,Medium,Monitor shipment closely
SHP009070,Medium,Monitor shipment closely
SHP009071,Medium,Monitor shipment closely
SHP009072,Medium,Monitor shipment closely
SHP009073,Medium,Monitor shipment closely
SHP009074,Medium,Monitor shipment closely
SHP009075,Medium,Monitor shipment closely
SHP009076,Medium,Monitor shipment closely
SHP009077,Medium,Monitor shipment closely
SHP009078,Medium,Monitor shipment closely
SHP009079,Medium,Monitor shipment closely
SHP009080,Medium,Monitor shipment closely
SHP009081,Medium,Monitor shipment closely
SHP009082,Medium,Monitor shipment closely
SHP009084,Medium,Monitor shipment closely
SHP009085,Medium,Monitor shipment closely
SHP009087,Medium,Monitor shipment closely
SHP009088,Medium,Monitor shipment closely
SHP009089,Medium,Monitor shipment closely
SHP009090,Medium,Monitor shipment closely
SHP009091,Medium,Monitor shipment closely
SHP009092,Medium,Monitor shipment closely
SHP009093,Medium,Monitor shipment closely
SHP009094,Medium,Monitor shipment closely
SHP009095,Medium,Monitor shipment closely
SHP009096,Medium,Monitor shipment closely
SHP009097,Medium,Monitor shipment closely
SHP009098,Medium,Monitor shipment closely
SHP009099,Medium,Monitor shipment closely
SHP009100,Medium,Monitor shipment closely
SHP009101,Medium,Monitor shipment closely
SHP009102,Medium,Monitor shipment closely
SHP009103,Medium,Monitor shipment closely
SHP009104,Medium,Monitor shipment closely
SHP009105,Medium,Monitor shipment closely
SHP009106,Medium,Monitor shipment closely
SHP009107,Medium,Monitor shipment closely
SHP009108,Medium,Monitor shipment closely
SHP009109,Medium,Monitor shipment closely
SHP009110,Medium,Monitor shipment closely
SHP009111,Medium,Monitor shipment closely
SHP009112,Medium,Monitor shipment closely
SHP009114,Medium,Monitor shipment closely
SHP009115,Medium,Monitor shipment closely
SHP009116,Medium,Monitor shipment closely
SHP009117,Medium,Monitor shipment closely
SHP009118,Medium,Monitor shipment closely
SHP009119,Medium,Monitor shipment closely
SHP009120,Medium,Monitor shipment closely
SHP009121,Medium,Monitor shipment closely
SHP009122,Medium,Monitor shipment closely
SHP009123,Medium,Monitor shipment closely
